RDA element,mapping,MARC 21 Bibligraphic encoding string and recording method
rdae:P20151,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20151,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20151,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20151,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20151,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20151,rdakit:hasM21,"772 ** $o, r, u, w, x, y [identifier] ."
rdae:P20151,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20151,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20151,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20151,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20152,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20152,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20152,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20152,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20152,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20152,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20152,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20152,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20152,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20152,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20152,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20152,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20152,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20152,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20152,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20152,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20152,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20152,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20152,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20152,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20152,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20153,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20153,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20153,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20153,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20153,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20153,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20153,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20153,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20153,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20153,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20153,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20153,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20153,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20153,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20153,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20153,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20153,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20153,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20153,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20153,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20153,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20154,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20154,rdakit:hasM21,"780 *0 $a, c, g, m, n, s, t [structured description] ."
rdae:P20154,rdakit:hasM21,"780 *0 $o, r, u, w, x, y [identifier] ."
rdae:P20157,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20157,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20157,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20157,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20157,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20157,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20157,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20157,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20157,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20157,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20157,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20157,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20157,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20157,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20157,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20157,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20157,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20157,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20157,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20157,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20157,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20158,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20158,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20158,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20158,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20158,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20158,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20158,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20158,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20158,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20158,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20158,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20158,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20158,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20158,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20158,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20158,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20158,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20158,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20158,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20158,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20158,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20159,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20159,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20159,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20159,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20159,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20159,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20159,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20159,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20159,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20159,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20159,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20159,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20159,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20159,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20159,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20159,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20159,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20159,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20159,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20159,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20159,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20160,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20160,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20160,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20160,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20160,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20160,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20160,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20160,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20160,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20160,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20160,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20160,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20160,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20160,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20160,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20160,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20160,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20160,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20160,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20160,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20160,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20161,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20161,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20161,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20161,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20161,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20161,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20161,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20161,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20161,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20161,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20161,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20161,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20161,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20161,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20161,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20161,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20161,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20161,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20161,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20161,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20161,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20162,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20162,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20162,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20162,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20162,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20162,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20162,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20162,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20162,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20162,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20162,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20162,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20162,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20162,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20162,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20162,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20162,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20162,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20162,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20162,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20162,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20163,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20163,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20163,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20163,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20163,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20163,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20163,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20163,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20163,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20163,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20163,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20163,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20163,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20163,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20163,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20163,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20163,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20163,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20163,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20163,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20163,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20164,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20164,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20164,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20164,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20164,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20164,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20164,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20164,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20164,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20164,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20164,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20164,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20164,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20164,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20164,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20164,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20164,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20164,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20164,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20164,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20164,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20165,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20165,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20165,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20165,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20165,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20165,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20165,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20165,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20165,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20165,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20165,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20165,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20165,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20165,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20165,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20165,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20165,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20165,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20165,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20165,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20165,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20166,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20166,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20166,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20166,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20166,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20166,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20166,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20166,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20166,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20166,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20166,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20166,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20166,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20166,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20166,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20166,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20166,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20166,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20166,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20166,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20166,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20167,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20167,rdakit:hasM21,"780 *1 $a, c, g, m, n, s, t [structured description] ."
rdae:P20167,rdakit:hasM21,"780 *1 $o, r, u, w, x, y [identifier] ."
rdae:P20168,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20168,rdakit:hasM21,"780 *7 $a, c, g, m, n, s, t [structured description] ."
rdae:P20168,rdakit:hasM21,"780 *7 $o, r, u, w, x, y [identifier] ."
rdae:P20169,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20169,rdakit:hasM21,"785 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20169,rdakit:hasM21,"785 ** $o, r, u, w, x, y [identifier] ."
rdae:P20170,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20170,rdakit:hasM21,"510 ** $a, c [structured description] ."
rdae:P20170,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20170,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20170,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20170,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20170,rdakit:hasM21,"787 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20170,rdakit:hasM21,510 ** $u [identifier] .
rdae:P20170,rdakit:hasM21,510 ** $x [identifier] .
rdae:P20170,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20170,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20170,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20170,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20170,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20170,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20170,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20170,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20170,rdakit:hasM21,758 ** $0 [identifier] .
rdae:P20170,rdakit:hasM21,"787 ** $o, r, u, w, x, y [identifier] ."
rdae:P20170,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20170,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20170,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20170,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20170,rdakit:hasM21,758 ** $1 [IRI] .
rdae:P20171,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20171,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20171,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20171,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20171,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20171,rdakit:hasM21,"767 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20171,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20171,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20171,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20171,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20171,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20171,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20171,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20171,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20171,rdakit:hasM21,"767 ** $o, r, u, w, x, y [identifier] ."
rdae:P20171,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20171,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20171,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20171,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20172,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20172,rdakit:hasM21,525 ** $a [unstructured description] .
rdae:P20172,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20172,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20172,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
rdae:P20172,rdakit:hasM21,"730 ** $a, d, f, g, n, p, r, t [structured description] ."
rdae:P20172,rdakit:hasM21,"770 ** $a, c, g, m, n, s, t [structured description] ."
rdae:P20172,rdakit:hasM21,700 ** $0 [identifier] .
rdae:P20172,rdakit:hasM21,700 ** $x [identifier] .
rdae:P20172,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20172,rdakit:hasM21,710 ** $x [identifier] .
rdae:P20172,rdakit:hasM21,711 ** $0 [identifier] .
rdae:P20172,rdakit:hasM21,711 ** $x [identifier] .
rdae:P20172,rdakit:hasM21,730 ** $0 [identifier] .
rdae:P20172,rdakit:hasM21,730 ** $x [identifier] .
rdae:P20172,rdakit:hasM21,"770 ** $o, r, u, w, x, y [identifier] ."
rdae:P20172,rdakit:hasM21,700 ** $1 [IRI] .
rdae:P20172,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20172,rdakit:hasM21,711 ** $1 [IRI] .
rdae:P20172,rdakit:hasM21,730 ** $1 [IRI] .
rdae:P20173,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20173,rdakit:hasM21,"700 ** $a, b, c, d, f, g, k, l, m, n, o, p, q, r, s, t, u [structured description] ."
rdae:P20173,rdakit:hasM21,"710 ** $a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u [structured description] ."
rdae:P20173,rdakit:hasM21,"711 ** $a, c, d, e, f, g, k, l, n, p, q, s, t, u [structured description] ."
