reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
36862,"has instrumentalist person",rdae:instrumentalistPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by playing a musical instrument.",,,,"instrumentalist person","A person who is a performer who contributes to an expression by playing a musical instrument.",rdae:P20376,property,instrumentalistPerson,rdac:C10006,,rdau:P60150,rdae:P20351,rdae:P20020,,,Published,,2,
36864,"has commentator person",rdae:commentatorPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by providing interpretation, analysis, or a discussion of the subject matter on a recording, film, or other audiovisual medium.",,,,"commentator person","A person who is a performer who contributes to an expression by providing interpretation, analysis, or a discussion of the subject matter on a recording, film, or other audiovisual medium.",rdae:P20377,property,commentatorPerson,rdac:C10006,,rdau:P60151,rdae:P20351,rdae:P20021,,,Published,,2,
36866,"has narrator person",rdae:narratorPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by reading aloud or giving an account of an act, occurrence, course of events, etc.",,,,"narrator person","A person who is a performer who contributes to an expression by reading aloud or giving an account of an act, occurrence, course of events, etc.",rdae:P20378,property,narratorPerson,rdac:C10006,,rdau:P60153,rdae:P20351,rdae:P20022,,,Published,,2,
36868,"has storyteller person",rdae:storytellerPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by relaying a creator's original story with dramatic or theatrical interpretation.",,,,"storyteller person","A person who is a performer who contributes to an expression by relaying a creator's original story with dramatic or theatrical interpretation.",rdae:P20379,property,storytellerPerson,rdac:C10006,,rdau:P60154,rdae:P20351,rdae:P20023,,,Published,,2,
36870,"has speaker person",rdae:speakerPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by speaking words, such as a lecture, speech, etc.",,,,"speaker person","A person who is a performer who contributes to an expression by speaking words, such as a lecture, speech, etc.",rdae:P20380,property,speakerPerson,rdac:C10006,,rdau:P60155,rdae:P20351,rdae:P20024,,,Published,,2,
36872,"has instructor person",rdae:instructorPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by teaching or providing a demonstration.",,,,"instructor person","A person who is a performer who contributes to an expression by teaching or providing a demonstration.",rdae:P20381,property,instructorPerson,rdac:C10006,,rdau:P60145,rdae:P20351,rdae:P20015,,,Published,,2,
36874,"has singer person",rdae:singerPerson.en,"Relates an expression to a person who is a performer who contributes to an expression by using their voice, with or without instrumental accompaniment, to produce music.","A performance of a singer may or may not include actual words.",,,"singer person","A person who is a performer who contributes to an expression by using their voice, with or without instrumental accompaniment, to produce music.",rdae:P20382,property,singerPerson,rdac:C10006,,rdau:P60156,rdae:P20351,rdae:P20025,,,Published,,2,
36876,"has conductor person",rdae:conductorPerson.en,"Relates an expression to a person who is a performer who contributes to an expression of a musical work by leading a performing group in a musical or dramatic presentation, etc.",,,,"conductor person","A person who is a performer who contributes to an expression of a musical work by leading a performing group in a musical or dramatic presentation, etc.",rdae:P20383,property,conductorPerson,rdac:C10006,,rdau:P60141,rdae:P20351,rdae:P20011,,,Published,,2,
36877,"has voice actor person",rdae:voiceActorPerson.en,"Relates an expression to a person who is an actor who contributes to an expression by providing the voice for characters in radio and audio productions and for animated characters in moving image works, as well as by providing voice-overs in radio and television commercials, dubbed expressions, etc.",,,,"voice actor person","A person who is an actor who contributes to an expression by providing the voice for characters in radio and audio productions and for animated characters in moving image works, as well as by providing voice-overs in radio and television commercials, dubbed resources, etc.",rdae:P20384,property,voiceActorPerson,rdac:C10006,,rdau:P60152,rdae:P20369,rdae:P20070,,,Published,,2,
36879,"has mixing engineer person",rdae:mixingEngineerPerson.en,"Relates an expression to a person who is an audio engineer who contributes to the audio content of an expression by manipulating, mixing, and assembling the multiple tracks of a recording.","Remixing activities that substantially change the nature and content of the original work, resulting in a new work, are excluded.",,,"mixing engineer person","A person who is an audio engineer who contributes to the audio content of an expression by manipulating, mixing, and assembling the multiple tracks of a recording.",rdae:P20385,property,mixingEngineerPerson,rdac:C10006,,rdau:P60893,rdae:P20348,rdae:P20293,,,Published,,2,
36881,"has recording engineer person",rdae:recordingEngineerPerson.en,"Relates an expression to a person who is an audio engineer who contributes to the audio content of an expression by supervising the technical aspects of a recording session.",,,,"recording engineer person","A person who is an audio engineer who contributes to the audio content of an expression by supervising the technical aspects of a recording session.",rdae:P20386,property,recordingEngineerPerson,rdac:C10006,,rdau:P60395,rdae:P20348,rdae:P20050,,,Published,,2,
36883,"has letterer person",rdae:lettererPerson.en,"Relates an expression to a person who is an illustrator who contributes to an expression of a comic book, graphic novel, etc., by drawing the text and graphic sound effects.",,,,"letterer person","A person who is an illustrator who contributes to an expression of a comic book, graphic novel, etc., by drawing the text and graphic sound effects.",rdae:P20387,property,lettererPerson,rdac:C10006,,rdau:P60750,rdae:P20367,rdae:P20259,,,Published,,2,
36885,"has presenter person",rdae:presenterPerson.en,"Relates an expression to a person who is mentioned in an &quot;X presents:&quot; credit for moving image materials and who is probably associated with production, finance, or distribution in some way.",,,,"presenter person","A person who is mentioned in an ""X presents:"" credit for moving image materials and who is probably associated with production, finance, or distribution in some way.",rdae:P20388,property,presenterPerson,rdac:C10006,,rdau:P60419,rdae:P20351,rdae:P20054,,,Published,,2,
36887,"has creator person of expression",rdae:creatorPersonOfExpression.en,"Relates an expression to a person who is responsible for a realization of a work.","A creator of expression includes a translator, arranger of music, performer, etc.",,,"creator person of expression","A person who is responsible for a realization of a work.",rdae:P20389,property,creatorPersonOfExpression,rdac:C10006,,rdau:P60447,rdae:P20302,rdae:P20053,,,Published,,2,
36889,"has editor person of moving image work",rdae:editorPersonOfMovingImageWork.en,"Relates an expression to a person who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",,,,"editor person of moving image work","A person who is responsible for assembling, arranging, and trimming film, video, or other moving image formats, including both visual and audio aspects.",rdae:P20390,property,editorPersonOfMovingImageWork,rdac:C10006,,rdau:P60422,rdae:P20367,rdae:P20055,,,Published,,2,
